time,amplitude,alpha_power,beta_power,command,led_state
15.5625,-139.4215,0.9999,0.0001,FOCUS,1
15.5938,-70.2369,0.9999,0.0001,FOCUS,1
15.6250,207.3000,0.9999,0.0001,FOCUS,1
15.6562,-75.4364,0.9999,0.0001,FOCUS,1
15.6875,-136.7213,0.9999,0.0001,FOCUS,1
15.7188,185.8758,0.9999,0.0001,FOCUS,1
15.7500,8.2000,0.9999,0.0001,FOCUS,1
15.7812,-177.7758,0.9999,0.0001,FOCUS,1
15.8125,146.6213,0.9999,0.0001,FOCUS,1
15.8438,78.8364,0.9999,0.0001,FOCUS,1
15.8750,-194.2000,0.9999,0.0001,FOCUS,1
15.9062,80.2369,0.9999,0.0001,FOCUS,1
15.9375,147.0215,0.9999,0.0001,FOCUS,1
15.9688,-182.0760,0.9999,0.0001,FOCUS,1
16.0000,2.3000,1.0000,0.0000,RELAX,0
16.0312,191.1759,1.0000,0.0000,RELAX,0
16.0625,-132.8213,1.0000,0.0000,RELAX,0
16.0938,-73.7367,1.0000,0.0000,RELAX,0
16.1250,204.7000,1.0000,0.0000,RELAX,0
16.1562,-68.9367,1.0000,0.0000,RELAX,0
16.1875,-132.8214,1.0000,0.0000,RELAX,0
16.2188,185.2759,1.0000,0.0000,RELAX,0
16.2500,4.6001,1.0000,0.0000,RELAX,0
16.2812,-180.3759,1.0000,0.0000,RELAX,0
16.3125,142.2214,1.0000,0.0000,RELAX,0
16.3438,85.1367,1.0000,0.0000,RELAX,0
16.3750,-199.0000,1.0000,0.0000,RELAX,0
16.4062,85.0367,1.0000,0.0000,RELAX,0
16.4375,149.9214,1.0000,0.0000,RELAX,0
16.4688,-180.3759,1.0000,0.0000,RELAX,0
16.5000,4.4999,1.0000,0.0000,RELAX,0
16.5312,190.4760,1.0000,0.0000,RELAX,0
16.5625,-139.0215,1.0000,0.0000,RELAX,0
16.5938,-67.1369,1.0000,0.0000,RELAX,0
16.6250,203.0000,1.0000,0.0000,RELAX,0
16.6562,-76.3364,1.0000,0.0000,RELAX,0
16.6875,-133.3213,1.0000,0.0000,RELAX,0
16.7188,191.1758,1.0000,0.0000,RELAX,0
16.7500,9.4000,1.0000,0.0000,RELAX,0
16.7812,-177.9758,1.0000,0.0000,RELAX,0
16.8125,143.5213,1.0000,0.0000,RELAX,0
16.8438,85.9364,1.0000,0.0000,RELAX,0
16.8750,-199.2000,1.0000,0.0000,RELAX,0
16.9062,85.0369,1.0000,0.0000,RELAX,0
16.9375,146.9215,1.0000,0.0000,RELAX,0
16.9688,-184.6760,1.0000,0.0000,RELAX,0
17.0000,2.0000,0.9999,0.0001,FOCUS,1
17.0312,190.6759,0.9999,0.0001,FOCUS,1
17.0625,-134.3213,0.9999,0.0001,FOCUS,1
17.0938,-71.7367,0.9999,0.0001,FOCUS,1
17.1250,205.8000,0.9999,0.0001,FOCUS,1
17.1562,-69.1367,0.9999,0.0001,FOCUS,1
17.1875,-134.4214,0.9999,0.0001,FOCUS,1
17.2188,192.3759,0.9999,0.0001,FOCUS,1
17.2500,6.3001,0.9999,0.0001,FOCUS,1
17.2812,-178.7759,0.9999,0.0001,FOCUS,1
17.3125,147.7214,0.9999,0.0001,FOCUS,1
17.3438,83.3367,0.9999,0.0001,FOCUS,1
17.3750,-198.2000,0.9999,0.0001,FOCUS,1
17.4062,82.4367,0.9999,0.0001,FOCUS,1
17.4375,145.2214,0.9999,0.0001,FOCUS,1
17.4688,-175.9759,0.9999,0.0001,FOCUS,1
17.5000,5.1999,0.9999,0.0001,FOCUS,1
17.5312,186.9760,0.9999,0.0001,FOCUS,1
17.5625,-141.4215,0.9999,0.0001,FOCUS,1
17.5938,-75.3369,0.9999,0.0001,FOCUS,1
17.6250,200.3000,0.9999,0.0001,FOCUS,1
17.6562,-75.1364,0.9999,0.0001,FOCUS,1
17.6875,-139.0213,0.9999,0.0001,FOCUS,1
17.7188,187.2758,0.9999,0.0001,FOCUS,1
17.7500,5.8000,0.9999,0.0001,FOCUS,1
17.7812,-183.7758,0.9999,0.0001,FOCUS,1
17.8125,141.6213,0.9999,0.0001,FOCUS,1
17.8438,79.1364,0.9999,0.0001,FOCUS,1
17.8750,-198.6000,0.9999,0.0001,FOCUS,1
17.9062,82.7369,0.9999,0.0001,FOCUS,1
17.9375,145.2215,0.9999,0.0001,FOCUS,1
17.9688,-182.4760,0.9999,0.0001,FOCUS,1
18.0000,7.7000,0.9999,0.0001,FOCUS,1
18.0312,184.9759,0.9999,0.0001,FOCUS,1
18.0625,-133.7213,0.9999,0.0001,FOCUS,1
18.0938,-76.0367,0.9999,0.0001,FOCUS,1
18.1250,203.4000,0.9999,0.0001,FOCUS,1
18.1562,-69.0367,0.9999,0.0001,FOCUS,1
18.1875,-133.6214,0.9999,0.0001,FOCUS,1
18.2188,188.2759,0.9999,0.0001,FOCUS,1
18.2500,8.1001,0.9999,0.0001,FOCUS,1
18.2812,-184.7759,0.9999,0.0001,FOCUS,1
18.3125,149.2214,0.9999,0.0001,FOCUS,1
18.3438,82.2366,0.9999,0.0001,FOCUS,1
18.3750,-193.8000,0.9999,0.0001,FOCUS,1
18.4062,84.3367,0.9999,0.0001,FOCUS,1
18.4375,143.8214,0.9999,0.0001,FOCUS,1
18.4688,-181.9759,0.9999,0.0001,FOCUS,1
18.5000,9.7999,0.9999,0.0001,FOCUS,1
18.5312,186.7760,0.9999,0.0001,FOCUS,1
18.5625,-140.6215,0.9999,0.0001,FOCUS,1
18.5938,-68.6369,0.9999,0.0001,FOCUS,1
18.6250,205.3000,0.9999,0.0001,FOCUS,1
18.6562,-68.7364,0.9999,0.0001,FOCUS,1
18.6875,-134.4213,0.9999,0.0001,FOCUS,1
18.7188,193.7758,0.9999,0.0001,FOCUS,1
18.7500,6.9000,0.9999,0.0001,FOCUS,1
18.7812,-179.1758,0.9999,0.0001,FOCUS,1
18.8125,150.5213,0.9999,0.0001,FOCUS,1
18.8438,84.6364,0.9999,0.0001,FOCUS,1
18.8750,-196.4000,0.9999,0.0001,FOCUS,1
18.9062,79.6369,0.9999,0.0001,FOCUS,1
18.9375,151.2215,0.9999,0.0001,FOCUS,1
18.9688,-182.6760,0.9999,0.0001,FOCUS,1
19.0000,5.3000,1.0000,0.0000,RELAX,0
19.0312,187.3759,1.0000,0.0000,RELAX,0
19.0625,-135.1213,1.0000,0.0000,RELAX,0
19.0938,-70.8367,1.0000,0.0000,RELAX,0
19.1250,206.5000,1.0000,0.0000,RELAX,0
19.1562,-75.6367,1.0000,0.0000,RELAX,0
19.1875,-134.3214,1.0000,0.0000,RELAX,0
19.2188,192.5759,1.0000,0.0000,RELAX,0
19.2500,2.6001,1.0000,0.0000,RELAX,0
19.2812,-178.6759,1.0000,0.0000,RELAX,0
19.3125,149.5214,1.0000,0.0000,RELAX,0
19.3438,81.5367,1.0000,0.0000,RELAX,0
19.3750,-196.2000,1.0000,0.0000,RELAX,0
19.4062,80.1367,1.0000,0.0000,RELAX,0
19.4375,144.7214,1.0000,0.0000,RELAX,0
19.4688,-175.5759,1.0000,0.0000,RELAX,0
19.5000,8.0999,1.0000,0.0000,RELAX,0
19.5312,185.6759,1.0000,0.0000,RELAX,0
19.5625,-133.5215,1.0000,0.0000,RELAX,0
19.5938,-74.0369,1.0000,0.0000,RELAX,0
19.6250,204.2000,1.0000,0.0000,RELAX,0
19.6562,-74.4364,1.0000,0.0000,RELAX,0
19.6875,-139.8213,1.0000,0.0000,RELAX,0
19.7188,186.6758,1.0000,0.0000,RELAX,0
19.7500,5.7000,1.0000,0.0000,RELAX,0
19.7812,-184.5758,1.0000,0.0000,RELAX,0
19.8125,149.7213,1.0000,0.0000,RELAX,0
19.8438,78.6364,1.0000,0.0000,RELAX,0
19.8750,-192.6000,1.0000,0.0000,RELAX,0
19.9062,78.4369,1.0000,0.0000,RELAX,0
19.9375,147.9215,1.0000,0.0000,RELAX,0
19.9688,-178.8760,1.0000,0.0000,RELAX,0
20.0000,8.2000,0.0000,1.0000,RELAX,0
20.0312,-132.5213,0.0000,1.0000,RELAX,0
20.0625,206.1000,0.0000,1.0000,RELAX,0
20.0938,-134.4214,0.0000,1.0000,RELAX,0
20.1250,5.2001,0.0000,1.0000,RELAX,0
20.1562,148.5214,0.0000,1.0000,RELAX,0
20.1875,-198.9000,0.0000,1.0000,RELAX,0
20.2188,144.7214,0.0000,1.0000,RELAX,0
20.2500,6.3999,0.0000,1.0000,RELAX,0
20.2812,-141.3215,0.0000,1.0000,RELAX,0
20.3125,203.5000,0.0000,1.0000,RELAX,0
20.3438,-140.2213,0.0000,1.0000,RELAX,0
20.3750,1.0000,0.0000,1.0000,RELAX,0
20.4062,144.5213,0.0000,1.0000,RELAX,0
20.4375,-190.2000,0.0000,1.0000,RELAX,0
20.4688,145.7215,0.0000,1.0000,RELAX,0
20.5000,9.4998,0.0000,1.0000,RELAX,0
20.5312,-136.0212,0.0000,1.0000,RELAX,0
20.5625,204.3000,0.0000,1.0000,RELAX,0
20.5938,-140.3216,0.0000,1.0000,RELAX,0
20.6250,6.6997,0.0000,1.0000,RELAX,0
20.6562,145.5210,0.0000,1.0000,RELAX,0
20.6875,-194.1000,0.0000,1.0000,RELAX,0
20.7188,149.0218,0.0000,1.0000,RELAX,0
20.7500,8.4000,0.0000,1.0000,RELAX,0
20.7812,-137.0219,0.0000,1.0000,RELAX,0
20.8125,204.0000,0.0000,1.0000,RELAX,0
20.8438,-133.8209,0.0000,1.0000,RELAX,0
20.8750,2.0002,0.0000,1.0000,RELAX,0
20.9062,150.6217,0.0000,1.0000,RELAX,0
20.9375,-196.4000,0.0000,1.0000,RELAX,0
20.9688,147.9211,0.0000,1.0000,RELAX,0
21.0000,9.0000,0.0000,1.0000,RELAX,0
21.0312,-135.8213,0.0000,1.0000,RELAX,0
21.0625,209.9000,0.0000,1.0000,RELAX,0
21.0938,-134.4214,0.0000,1.0000,RELAX,0
21.1250,5.5001,0.0000,1.0000,RELAX,0
21.1562,150.2214,0.0000,1.0000,RELAX,0
21.1875,-190.5000,0.0000,1.0000,RELAX,0
21.2188,144.6214,0.0000,1.0000,RELAX,0
21.2500,2.0999,0.0000,1.0000,RELAX,0
21.2812,-136.1215,0.0000,1.0000,RELAX,0
21.3125,207.0000,0.0000,1.0000,RELAX,0
21.3438,-134.5213,0.0000,1.0000,RELAX,0
21.3750,3.8000,0.0000,1.0000,RELAX,0
21.4062,143.6213,0.0000,1.0000,RELAX,0
21.4375,-195.3000,0.0000,1.0000,RELAX,0
21.4688,142.5215,0.0000,1.0000,RELAX,0
21.5000,6.9998,0.0000,1.0000,RELAX,0
21.5312,-133.1212,0.0000,1.0000,RELAX,0
21.5625,209.5000,0.0000,1.0000,RELAX,0
21.5938,-138.0217,0.0000,1.0000,RELAX,0
21.6250,5.5997,0.0000,1.0000,RELAX,0
21.6562,144.7210,0.0000,1.0000,RELAX,0
21.6875,-197.5000,0.0000,1.0000,RELAX,0
21.7188,147.1218,0.0000,1.0000,RELAX,0
21.7500,8.0000,0.0000,1.0000,RELAX,0
21.7812,-136.8219,0.0000,1.0000,RELAX,0
21.8125,206.1000,0.0000,1.0000,RELAX,0
21.8438,-133.8209,0.0000,1.0000,RELAX,0
21.8750,3.8002,0.0000,1.0000,RELAX,0
21.9062,149.1217,0.0000,1.0000,RELAX,0
21.9375,-192.8000,0.0000,1.0000,RELAX,0
21.9688,144.9211,0.0000,1.0000,RELAX,0
22.0000,0.7000,0.0000,1.0000,FOCUS,1
22.0312,-139.1213,0.0000,1.0000,FOCUS,1
22.0625,200.4000,0.0000,1.0000,FOCUS,1
22.0938,-139.1214,0.0000,1.0000,FOCUS,1
22.1250,3.8001,0.0000,1.0000,FOCUS,1
22.1562,150.8214,0.0000,1.0000,FOCUS,1
22.1875,-194.8000,0.0000,1.0000,FOCUS,1
22.2188,144.8214,0.0000,1.0000,FOCUS,1
22.2500,9.4999,0.0000,1.0000,FOCUS,1
22.2812,-136.9215,0.0000,1.0000,FOCUS,1
22.3125,204.9000,0.0000,1.0000,FOCUS,1
22.3438,-136.3213,0.0000,1.0000,FOCUS,1
22.3750,5.5000,0.0000,1.0000,FOCUS,1
22.4062,145.4213,0.0000,1.0000,FOCUS,1
22.4375,-192.3000,0.0000,1.0000,FOCUS,1
22.4688,150.5215,0.0000,1.0000,FOCUS,1
22.5000,3.5998,0.0000,1.0000,FOCUS,1
22.5312,-135.4212,0.0000,1.0000,FOCUS,1
22.5625,203.1000,0.0000,1.0000,FOCUS,1
22.5938,-135.8216,0.0000,1.0000,FOCUS,1
22.6250,0.4997,0.0000,1.0000,FOCUS,1
22.6562,150.6210,0.0000,1.0000,FOCUS,1
22.6875,-192.1000,0.0000,1.0000,FOCUS,1
22.7188,150.3218,0.0000,1.0000,FOCUS,1
22.7500,7.1000,0.0000,1.0000,FOCUS,1
22.7812,-134.5219,0.0000,1.0000,FOCUS,1
22.8125,203.8000,0.0000,1.0000,FOCUS,1
22.8438,-139.9209,0.0000,1.0000,FOCUS,1
22.8750,2.4002,0.0000,1.0000,FOCUS,1
22.9062,148.3217,0.0000,1.0000,FOCUS,1
22.9375,-196.5000,0.0000,1.0000,FOCUS,1
22.9688,144.7211,0.0000,1.0000,FOCUS,1
23.0000,9.5000,0.0000,1.0000,RELAX,0
23.0312,-139.6213,0.0000,1.0000,RELAX,0
23.0625,204.2000,0.0000,1.0000,RELAX,0
23.0938,-135.9214,0.0000,1.0000,RELAX,0
23.1250,2.9001,0.0000,1.0000,RELAX,0
23.1562,146.2214,0.0000,1.0000,RELAX,0
23.1875,-195.6000,0.0000,1.0000,RELAX,0
23.2188,141.9214,0.0000,1.0000,RELAX,0
23.2500,7.9999,0.0000,1.0000,RELAX,0
23.2812,-140.9215,0.0000,1.0000,RELAX,0
23.3125,203.2000,0.0000,1.0000,RELAX,0
23.3438,-139.4213,0.0000,1.0000,RELAX,0
23.3750,1.9000,0.0000,1.0000,RELAX,0
23.4062,149.7213,0.0000,1.0000,RELAX,0
23.4375,-191.8000,0.0000,1.0000,RELAX,0
23.4688,149.3215,0.0000,1.0000,RELAX,0
23.5000,8.6998,0.0000,1.0000,RELAX,0
23.5312,-133.3212,0.0000,1.0000,RELAX,0
23.5625,207.9000,0.0000,1.0000,RELAX,0
23.5938,-140.7216,0.0000,1.0000,RELAX,0
23.6250,7.7997,0.0000,1.0000,RELAX,0
23.6562,146.2210,0.0000,1.0000,RELAX,0
23.6875,-195.1000,0.0000,1.0000,RELAX,0
23.7188,145.2218,0.0000,1.0000,RELAX,0
23.7500,9.1000,0.0000,1.0000,RELAX,0
23.7812,-137.1219,0.0000,1.0000,RELAX,0
23.8125,203.5000,0.0000,1.0000,RELAX,0
23.8438,-139.2209,0.0000,1.0000,RELAX,0
23.8750,7.4002,0.0000,1.0000,RELAX,0
23.9062,144.8217,0.0000,1.0000,RELAX,0
23.9375,-197.8000,0.0000,1.0000,RELAX,0
23.9688,143.3211,0.0000,1.0000,RELAX,0
24.0000,8.4000,0.0000,1.0000,RELAX,0
24.0312,-137.7213,0.0000,1.0000,RELAX,0
24.0625,200.8000,0.0000,1.0000,RELAX,0
24.0938,-135.1214,0.0000,1.0000,RELAX,0
24.1250,2.4001,0.0000,1.0000,RELAX,0
24.1562,142.7214,0.0000,1.0000,RELAX,0
24.1875,-200.0000,0.0000,1.0000,RELAX,0
24.2188,145.4214,0.0000,1.0000,RELAX,0
24.2500,7.3999,0.0000,1.0000,RELAX,0
24.2812,-134.9215,0.0000,1.0000,RELAX,0
24.3125,205.1000,0.0000,1.0000,RELAX,0
24.3438,-134.0213,0.0000,1.0000,RELAX,0
24.3750,9.5000,0.0000,1.0000,RELAX,0
24.4062,142.4213,0.0000,1.0000,RELAX,0
24.4375,-194.1000,0.0000,1.0000,RELAX,0
24.4688,148.5215,0.0000,1.0000,RELAX,0
24.5000,5.3998,0.0000,1.0000,RELAX,0
24.5312,-140.7212,0.0000,1.0000,RELAX,0
24.5625,203.4000,0.0000,1.0000,RELAX,0
24.5938,-133.3216,0.0000,1.0000,RELAX,0
24.6250,0.2997,0.0000,1.0000,RELAX,0
24.6562,147.8210,0.0000,1.0000,RELAX,0
24.6875,-196.8000,0.0000,1.0000,RELAX,0
24.7188,144.5218,0.0000,1.0000,RELAX,0
24.7500,6.6000,0.0000,1.0000,RELAX,0
24.7812,-138.5219,0.0000,1.0000,RELAX,0
24.8125,201.5000,0.0000,1.0000,RELAX,0
24.8438,-135.2209,0.0000,1.0000,RELAX,0
24.8750,1.6002,0.0000,1.0000,RELAX,0
24.9062,144.5217,0.0000,1.0000,RELAX,0
24.9375,-197.1000,0.0000,1.0000,RELAX,0
24.9688,147.1211,0.0000,1.0000,RELAX,0
25.0000,3.6000,0.0000,1.0000,FOCUS,1
25.0312,-136.9213,0.0000,1.0000,FOCUS,1
25.0625,203.0000,0.0000,1.0000,FOCUS,1
25.0938,-140.2214,0.0000,1.0000,FOCUS,1
25.1250,1.9001,0.0000,1.0000,FOCUS,1
25.1562,143.3214,0.0000,1.0000,FOCUS,1
25.1875,-198.4000,0.0000,1.0000,FOCUS,1
25.2188,151.3214,0.0000,1.0000,FOCUS,1
25.2500,7.1999,0.0000,1.0000,FOCUS,1
25.2812,-132.8215,0.0000,1.0000,FOCUS,1
25.3125,203.3000,0.0000,1.0000,FOCUS,1
25.3438,-140.7213,0.0000,1.0000,FOCUS,1
25.3750,1.1000,0.0000,1.0000,FOCUS,1
25.4062,149.8213,0.0000,1.0000,FOCUS,1
25.4375,-196.3000,0.0000,1.0000,FOCUS,1
25.4688,147.7215,0.0000,1.0000,FOCUS,1
25.5000,3.1998,0.0000,1.0000,FOCUS,1
25.5312,-134.6212,0.0000,1.0000,FOCUS,1
25.5625,203.0000,0.0000,1.0000,FOCUS,1
25.5938,-133.9216,0.0000,1.0000,FOCUS,1
25.6250,7.5997,0.0000,1.0000,FOCUS,1
25.6562,148.1210,0.0000,1.0000,FOCUS,1
25.6875,-197.8000,0.0000,1.0000,FOCUS,1
25.7188,147.8218,0.0000,1.0000,FOCUS,1
25.7500,2.6000,0.0000,1.0000,FOCUS,1
25.7812,-139.1219,0.0000,1.0000,FOCUS,1
25.8125,204.0000,0.0000,1.0000,FOCUS,1
25.8438,-135.3209,0.0000,1.0000,FOCUS,1
25.8750,1.4002,0.0000,1.0000,FOCUS,1
25.9062,143.7217,0.0000,1.0000,FOCUS,1
25.9375,-194.7000,0.0000,1.0000,FOCUS,1
25.9688,145.6211,0.0000,1.0000,FOCUS,1
26.0000,1.3000,0.0000,1.0000,RELAX,0
26.0312,-141.4213,0.0000,1.0000,RELAX,0
26.0625,207.2000,0.0000,1.0000,RELAX,0
26.0938,-135.4214,0.0000,1.0000,RELAX,0
26.1250,1.0001,0.0000,1.0000,RELAX,0
26.1562,144.3214,0.0000,1.0000,RELAX,0
26.1875,-191.1000,0.0000,1.0000,RELAX,0
26.2188,142.8214,0.0000,1.0000,RELAX,0
26.2500,0.0999,0.0000,1.0000,RELAX,0
26.2812,-138.4215,0.0000,1.0000,RELAX,0
26.3125,200.8000,0.0000,1.0000,RELAX,0
26.3438,-136.6213,0.0000,1.0000,RELAX,0
26.3750,3.1000,0.0000,1.0000,RELAX,0
26.4062,141.7213,0.0000,1.0000,RELAX,0
26.4375,-192.2000,0.0000,1.0000,RELAX,0
26.4688,149.7215,0.0000,1.0000,RELAX,0
26.5000,5.0998,0.0000,1.0000,RELAX,0
26.5312,-132.1212,0.0000,1.0000,RELAX,0
26.5625,205.8000,0.0000,1.0000,RELAX,0
26.5938,-132.8216,0.0000,1.0000,RELAX,0
26.6250,9.2997,0.0000,1.0000,RELAX,0
26.6562,146.9210,0.0000,1.0000,RELAX,0
26.6875,-191.6000,0.0000,1.0000,RELAX,0
26.7188,141.5218,0.0000,1.0000,RELAX,0
26.7500,3.3000,0.0000,1.0000,RELAX,0
26.7812,-132.5219,0.0000,1.0000,RELAX,0
26.8125,207.3000,0.0000,1.0000,RELAX,0
26.8438,-132.9209,0.0000,1.0000,RELAX,0
26.8750,9.6002,0.0000,1.0000,RELAX,0
26.9062,142.2217,0.0000,1.0000,RELAX,0
26.9375,-194.8000,0.0000,1.0000,RELAX,0
26.9688,141.8211,0.0000,1.0000,RELAX,0
27.0000,4.5000,0.0000,1.0000,FOCUS,1
27.0312,-137.9213,0.0000,1.0000,FOCUS,1
27.0625,209.3000,0.0000,1.0000,FOCUS,1
27.0938,-134.1214,0.0000,1.0000,FOCUS,1
27.1250,9.3001,0.0000,1.0000,FOCUS,1
27.1562,141.6214,0.0000,1.0000,FOCUS,1
27.1875,-198.7000,0.0000,1.0000,FOCUS,1
27.2188,142.7214,0.0000,1.0000,FOCUS,1
27.2500,2.6999,0.0000,1.0000,FOCUS,1
27.2812,-138.8215,0.0000,1.0000,FOCUS,1
27.3125,203.9000,0.0000,1.0000,FOCUS,1
27.3438,-132.0213,0.0000,1.0000,FOCUS,1
27.3750,8.3000,0.0000,1.0000,FOCUS,1
27.4062,150.8213,0.0000,1.0000,FOCUS,1
27.4375,-192.1000,0.0000,1.0000,FOCUS,1
27.4688,150.9215,0.0000,1.0000,FOCUS,1
27.5000,3.6998,0.0000,1.0000,FOCUS,1
27.5312,-133.6212,0.0000,1.0000,FOCUS,1
27.5625,208.2000,0.0000,1.0000,FOCUS,1
27.5938,-140.6216,0.0000,1.0000,FOCUS,1
27.6250,8.1997,0.0000,1.0000,FOCUS,1
27.6562,150.5210,0.0000,1.0000,FOCUS,1
27.6875,-192.1000,0.0000,1.0000,FOCUS,1
27.7188,148.4218,0.0000,1.0000,FOCUS,1
27.7500,8.5000,0.0000,1.0000,FOCUS,1
27.7812,-139.1219,0.0000,1.0000,FOCUS,1
27.8125,201.0000,0.0000,1.0000,FOCUS,1
27.8438,-135.4209,0.0000,1.0000,FOCUS,1
27.8750,5.8002,0.0000,1.0000,FOCUS,1
27.9062,149.5217,0.0000,1.0000,FOCUS,1
27.9375,-197.3000,0.0000,1.0000,FOCUS,1
27.9688,142.0211,0.0000,1.0000,FOCUS,1
28.0000,6.2000,0.0000,1.0000,FOCUS,1
28.0312,-140.4213,0.0000,1.0000,FOCUS,1
28.0625,202.7000,0.0000,1.0000,FOCUS,1
28.0938,-136.9214,0.0000,1.0000,FOCUS,1
28.1250,6.4001,0.0000,1.0000,FOCUS,1
28.1562,148.6214,0.0000,1.0000,FOCUS,1
28.1875,-191.5000,0.0000,1.0000,FOCUS,1
28.2188,150.6214,0.0000,1.0000,FOCUS,1
28.2500,4.3999,0.0000,1.0000,FOCUS,1
28.2812,-134.4215,0.0000,1.0000,FOCUS,1
28.3125,202.2000,0.0000,1.0000,FOCUS,1
28.3438,-137.5213,0.0000,1.0000,FOCUS,1
28.3750,6.3000,0.0000,1.0000,FOCUS,1
28.4062,143.4213,0.0000,1.0000,FOCUS,1
28.4375,-200.0000,0.0000,1.0000,FOCUS,1
28.4688,144.1215,0.0000,1.0000,FOCUS,1
28.5000,2.3998,0.0000,1.0000,FOCUS,1
28.5312,-136.3212,0.0000,1.0000,FOCUS,1
28.5625,206.5000,0.0000,1.0000,FOCUS,1
28.5938,-134.3216,0.0000,1.0000,FOCUS,1
28.6250,0.6997,0.0000,1.0000,FOCUS,1
28.6562,144.8210,0.0000,1.0000,FOCUS,1
28.6875,-193.1000,0.0000,1.0000,FOCUS,1
28.7188,151.3218,0.0000,1.0000,FOCUS,1
28.7500,0.8000,0.0000,1.0000,FOCUS,1
28.7812,-136.0219,0.0000,1.0000,FOCUS,1
28.8125,207.9000,0.0000,1.0000,FOCUS,1
28.8438,-133.1209,0.0000,1.0000,FOCUS,1
28.8750,6.4002,0.0000,1.0000,FOCUS,1
28.9062,148.3217,0.0000,1.0000,FOCUS,1
28.9375,-192.9000,0.0000,1.0000,FOCUS,1
28.9688,149.0211,0.0000,1.0000,FOCUS,1
29.0000,5.8000,0.0000,1.0000,FOCUS,1
29.0312,-132.5213,0.0000,1.0000,FOCUS,1
29.0625,200.1000,0.0000,1.0000,FOCUS,1
29.0938,-140.9214,0.0000,1.0000,FOCUS,1
29.1250,5.1001,0.0000,1.0000,FOCUS,1
29.1562,148.0214,0.0000,1.0000,FOCUS,1
29.1875,-199.9000,0.0000,1.0000,FOCUS,1
29.2188,149.3214,0.0000,1.0000,FOCUS,1
29.2500,8.1999,0.0000,1.0000,FOCUS,1
29.2812,-138.8215,0.0000,1.0000,FOCUS,1
29.3125,208.4000,0.0000,1.0000,FOCUS,1
29.3438,-133.3213,0.0000,1.0000,FOCUS,1
29.3750,6.7000,0.0000,1.0000,FOCUS,1
29.4062,149.3213,0.0000,1.0000,FOCUS,1
29.4375,-192.6000,0.0000,1.0000,FOCUS,1
29.4688,145.7215,0.0000,1.0000,FOCUS,1
29.5000,6.9998,0.0000,1.0000,FOCUS,1
29.5312,-137.0212,0.0000,1.0000,FOCUS,1
29.5625,206.9000,0.0000,1.0000,FOCUS,1
29.5938,-137.7216,0.0000,1.0000,FOCUS,1
29.6250,6.3997,0.0000,1.0000,FOCUS,1
29.6562,143.2210,0.0000,1.0000,FOCUS,1
29.6875,-194.9000,0.0000,1.0000,FOCUS,1
29.7188,146.6218,0.0000,1.0000,FOCUS,1
29.7500,0.0000,0.0000,1.0000,FOCUS,1
29.7812,-140.6219,0.0000,1.0000,FOCUS,1
29.8125,204.3000,0.0000,1.0000,FOCUS,1
29.8438,-136.3209,0.0000,1.0000,FOCUS,1
29.8750,7.4002,0.0000,1.0000,FOCUS,1
29.9062,148.4217,0.0000,1.0000,FOCUS,1
29.9375,-198.6000,0.0000,1.0000,FOCUS,1
29.9688,142.4211,0.0000,1.0000,FOCUS,1
30.0000,6.3000,1.0000,0.0000,FOCUS,1
30.0312,191.5759,1.0000,0.0000,FOCUS,1
30.0625,-137.1213,1.0000,0.0000,FOCUS,1
30.0938,-74.7367,1.0000,0.0000,FOCUS,1
30.1250,205.0000,1.0000,0.0000,FOCUS,1
30.1562,-75.4367,1.0000,0.0000,FOCUS,1
30.1875,-132.4214,1.0000,0.0000,FOCUS,1
30.2188,188.5759,1.0000,0.0000,FOCUS,1
30.2500,6.7001,1.0000,0.0000,FOCUS,1
30.2812,-179.3759,1.0000,0.0000,FOCUS,1
30.3125,143.7214,1.0000,0.0000,FOCUS,1
30.3438,84.7366,1.0000,0.0000,FOCUS,1
30.3750,-190.9000,1.0000,0.0000,FOCUS,1
30.4062,86.3367,1.0000,0.0000,FOCUS,1
30.4375,144.1214,1.0000,0.0000,FOCUS,1
30.4688,-184.4759,1.0000,0.0000,FOCUS,1
30.5000,4.0999,1.0000,0.0000,FOCUS,1
30.5312,189.7760,1.0000,0.0000,FOCUS,1
30.5625,-135.7215,1.0000,0.0000,FOCUS,1
30.5938,-73.0369,1.0000,0.0000,FOCUS,1
30.6250,208.1000,1.0000,0.0000,FOCUS,1
30.6562,-76.3364,1.0000,0.0000,FOCUS,1
30.6875,-136.1213,1.0000,0.0000,FOCUS,1
30.7188,187.2758,1.0000,0.0000,FOCUS,1
30.7500,5.5000,1.0000,0.0000,FOCUS,1
30.7812,-182.9758,1.0000,0.0000,FOCUS,1
30.8125,147.8213,1.0000,0.0000,FOCUS,1
30.8438,82.3364,1.0000,0.0000,FOCUS,1
30.8750,-198.0000,1.0000,0.0000,FOCUS,1
30.9062,81.2369,1.0000,0.0000,FOCUS,1
30.9375,143.1215,1.0000,0.0000,FOCUS,1
30.9688,-177.5760,1.0000,0.0000,FOCUS,1
31.0000,3.9000,0.9999,0.0001,FOCUS,1
31.0312,192.3759,0.9999,0.0001,FOCUS,1
31.0625,-139.8213,0.9999,0.0001,FOCUS,1
31.0938,-75.5367,0.9999,0.0001,FOCUS,1
31.1250,202.5000,0.9999,0.0001,FOCUS,1
31.1562,-69.2367,0.9999,0.0001,FOCUS,1
